11600,60,04/09/2013
11620,50,25/06/2010
11710,40,22/10/2010
11740,30,10/03/2010
12140,100,24/11/2010
12670,250,26/11/2009
410,30,26/07/2012
3720,30,31/12/2006
3720,30,31/12/2007
7600,200,26/07/2007
58920,50,05/11/2008
60490,40,27/11/2009
49150,20,25/01/2012
49730,60,30/11/2011
51080,60,26/04/2007
52180,30,18/10/2008
53080,40,11/04/2008
54820,30,20/02/2009
56720,75,23/12/2006
57200,30,31/12/2009
23790,30,27/04/2007
26410,150,07/02/2014
40220,30,23/11/2005
41590,100,24/12/2009
44050,20,27/01/2012
47180,30,04/10/2008
89050,50,13/07/2013
91250,30,20/12/2013
91790,40,24/12/2011
76510,20,28/06/2007
81510,30,12/06/2008
82460,60,14/09/2007
82990,20,21/09/2007
84260,200,23/12/2012
66880,15,09/12/2009
70940,360,18/12/2008
70940,360,10/02/2010
72130,15,11/05/2007
72550,15,12/05/2007
73080,30,31/12/2008
128170,30,14/10/2011
128170,40,01/03/2012
130110,40,04/11/2009
115440,70,31/12/2013
117000,100,28/09/2011
121920,60,03/06/2009
95860,20,31/12/2009
97210,30,24/04/2009
101590,15,12/07/2008
175630,100,01/06/2013
179340,30,28/08/2013
180590,20,08/09/2012
180880,50,15/09/2012
187530,30,08/12/2012
159160,45,11/10/2012
161220,10,28/10/2011
163180,60,12/11/2011
167960,40,11/05/2012
169510,10,31/12/2011
170410,60,31/12/2011
147450,50,24/09/2010
148820,80,07/07/2012
151790,20,28/09/2012
156730,20,21/04/2012
157280,30,06/07/2011
137940,60,04/11/2010
139310,30,10/06/2011
146830,40,28/09/2012
60030,40,11/04/2015
212870,40,17/04/2015
246680,40,23/05/2015
156820,80,27/12/2014
74380,50,31/12/2014
145900,50,11/02/2015
235600,20,17/02/2015
99330,100,17/03/2015
189410,30,22/10/2014
228560,150,07/11/2014
231750,150,03/12/2014
232200,15,12/12/2014
180130,100,17/12/2014
202820,50,18/12/2014
200800,30,15/06/2013
204420,60,17/10/2013
206190,15,23/10/2013
206360,45,23/10/2013
208330,45,25/10/2013
208970,20,29/10/2013
213690,20,31/12/2013
214030,50,31/12/2013
217920,30,28/03/2014
225110,50,30/07/2014
19010,100,25/09/2014
210340,50,04/11/2015
257220,30,04/11/2015
167020,40,05/11/2015
16640,100,28/11/2015
114920,30,01/12/2015
260870,20,10/12/2015
91730,100,23/12/2015
203470,40,23/12/2015
48130,200,31/12/2015
146740,30,19/09/2015
218470,45,25/09/2015
202730,75,25/09/2015
254720,40,31/10/2015
15750,8,15/05/2009
16860,20,08/06/2011
17970,75,29/09/2006
17690,100,31/10/2006
9090,100,12/05/2012
9830,30,06/10/2005
10790,30,25/10/2005
10920,30,06/10/2005
11750,30,08/11/2012
13390,30,16/12/2006
1420,100,08/11/2006
3510,30,25/02/2011
3800,15,23/11/2005
4860,100,09/03/2006
58090,30,08/11/2008
58400,15,31/12/2006
61550,30,28/12/2008
63060,50,26/01/2007
63320,30,27/01/2007
64580,75,10/02/2007
65570,20,13/03/2007
49740,100,26/08/2006
54180,60,06/12/2006
55140,30,13/12/2006
56130,10,19/12/2006
57630,15,23/03/2011
28260,30,31/12/2013
38270,50,28/10/2006
44490,150,30/04/2013
48460,35,05/04/2012
86430,40,04/11/2009
90100,40,08/07/2011
92540,30,02/11/2008
77020,50,09/11/2011
78460,100,20/07/2007
80520,40,03/03/2012
80640,75,15/09/2010
80960,20,24/08/2007
81480,50,20/04/2011
83490,80,29/01/2008
85140,60,28/12/2007
66000,30,20/03/2007
66170,50,18/10/2012
70880,50,23/12/2009
72160,40,23/09/2009
72560,30,12/10/2011
73010,40,18/04/2008
122950,5,06/07/2013
123410,100,26/06/2009
125160,40,27/06/2013
128510,20,20/07/2011
129720,20,30/10/2009
130840,30,27/10/2010
130900,30,15/12/2010
130980,30,19/11/2009
131910,150,31/12/2010
132390,100,10/12/2009
133990,20,29/12/2009
112970,50,18/12/2008
113840,50,31/12/2013
117700,40,30/12/2012
118520,100,21/03/2012
118520,50,08/09/2012
118900,55,20/03/2013
109940,50,31/12/2012
110550,100,06/07/2013
112600,50,18/12/2008
98250,50,15/05/2008
175080,30,25/06/2014
179970,15,31/08/2012
184620,60,23/11/2012
186670,5,07/12/2012
193390,70,10/07/2013
161930,30,20/12/2013
164150,30,07/06/2013
166610,20,31/12/2013
166700,30,01/12/2011
166990,60,27/07/2007
170000,50,31/12/2011
147080,50,11/09/2013
149470,15,20/12/2011
153450,50,31/12/2010
153860,20,16/02/2011
155850,40,01/06/2011
134260,40,01/03/2013
134830,30,15/12/2010
137760,250,08/03/2012
143690,40,30/12/2012
229020,75,09/04/2015
197060,30,16/05/2015
207600,25,15/07/2015
89560,30,23/12/2014
171430,30,23/01/2015
187320,30,14/03/2015
219200,50,30/10/2014
144140,60,09/12/2014
168510,70,18/12/2014
188190,15,23/12/2014
205830,10,04/12/2013
206610,30,23/10/2013
207280,45,24/10/2013
213040,25,20/12/2013
219100,60,05/04/2014
220590,30,23/04/2014
220960,30,30/04/2014
222960,10,06/06/2014
71950,100,17/09/2014
253340,30,03/11/2015
89490,240,15/12/2015
180470,40,31/12/2015
165530,50,20/10/2015
14030,70,20/02/2008
15160,30,21/06/2008
15840,100,13/12/2006
18630,50,25/10/2005
19230,30,08/03/2012
19270,30,19/04/2008
19940,60.98,23/06/2005
9090,150,26/03/2010
11140,35,03/06/2011
13390,40,02/11/2008
4800,70,13/06/2007
5780,50,20/12/2012
8550,65,28/12/2011
58790,20,15/05/2008
58930,20,31/12/2006
59090,30,31/12/2006
61240,30,15/03/2012
65050,20,01/12/2010
65230,30,31/12/2012
49850,100,29/12/2009
51110,45,30/04/2014
52900,60,07/05/2010
53290,50,01/12/2012
54410,75,15/11/2011
55600,30,13/12/2006
55730,25,07/04/2012
25760,50,15/11/2013
47340,100,27/10/2012
47440,25,31/12/2006
85540,10,03/11/2007
86440,30,13/06/2008
87440,150,13/03/2009
87690,20,16/12/2009
89540,30,07/12/2007
90750,20,27/12/2007
91160,50,23/09/2009
77670,30,11/07/2007
78280,20,20/07/2007
79460,100,19/01/2013
81140,40,28/08/2007
81830,30,31/12/2008
67720,10,27/12/2012
71080,40,11/12/2009
72080,60,23/10/2009
73330,30,31/12/2009
73460,20,09/10/2009
123400,20,05/11/2010
127340,40,30/09/2009
127440,10,02/10/2009
129530,20,30/10/2009
130530,50,08/12/2010
132100,30,21/07/2010
132300,50,09/12/2009
115540,15,31/12/2008
116840,20,02/10/2009
121210,100,04/06/2014
104370,20,25/06/2010
108390,25,25/10/2008
108770,50,08/12/2010
108790,35,30/09/2011
109380,50,05/04/2013
109890,30,24/12/2011
112500,30,04/12/2010
95550,40,11/04/2008
100290,150,31/12/2010
174320,500,09/06/2012
179800,35,25/08/2012
190020,30,23/12/2012
190780,30,21/12/2013
157910,75,31/12/2011
158000,20,20/07/2011
160090,30,18/10/2012
161200,30,28/10/2011
171380,25,04/03/2012
147800,30,01/10/2010
149740,10,26/11/2010
140190,30,07/05/2010
140220,50,17/12/2011
144030,35,14/06/2013
178060,30,06/03/2015
178620,10,18/03/2015
248520,20,28/07/2015
215350,30,27/03/2015
246170,30,07/05/2015
169020,30,04/07/2015
110510,30,16/12/2014
109400,5,23/12/2014
20520,50,23/12/2014
139670,50,27/12/2014
233610,200,30/12/2014
168420,30,31/12/2014
235020,50,29/01/2015
110930,30,30/09/2014
152620,30,14/10/2014
129040,60,22/10/2014
227830,60,05/11/2014
229890,60,08/11/2014
202950,50,06/09/2013
203870,60,11/10/2013
207440,30,25/10/2013
216580,20,21/02/2014
169270,30,05/07/2014
255990,30,03/11/2015
253390,45,03/11/2015
189580,125,14/11/2015
232620,150,21/11/2015
187220,30,28/11/2015
212720,125,17/12/2015
222660,100,24/12/2015
110550,100,20/10/2015
13690,100,29/12/2005
13920,15,31/12/2007
14500,35,13/01/2005
14810,40,25/01/2005
15300,30,16/12/2005
16970,30,01/10/2013
17770,15,15/04/2009
19640,30,31/12/2006
19950,15,05/03/2008
9390,20,23/11/2011
10870,30,28/12/2007
11430,125,03/04/2013
3120,200,21/01/2009
4910,20,28/12/2011
5010,20,31/12/2013
5430,75,24/11/2005
7930,50,18/04/2006
57740,50,31/12/2013
58770,160,29/05/2009
60390,150,17/03/2010
62250,40,15/03/2012
62600,30,22/01/2009
48540,30,31/05/2006
49080,50,12/06/2008
49640,30,21/07/2006
51840,60,30/05/2009
52790,75,26/03/2010
54230,40,06/12/2006
54690,30,28/11/2007
54690,60,18/02/2009
54840,30,02/08/2012
56500,25,08/12/2010
20190,50,14/06/2008
28000,30,18/04/2007
29640,30,30/04/2010
33690,75,25/11/2005
37900,30,31/12/2006
41020,10,31/12/2011
46480,150,19/04/2007
47090,100,25/10/2012
47430,80,31/05/2007
93790,1000,29/04/2014
94530,100,02/04/2008
96630,30,01/03/2014
96720,30,29/12/2009
96980,20,09/11/2013
97500,25,30/04/2008
97860,10,07/05/2008
87470,30,22/09/2010
87740,30,27/05/2009
11210,80,19/11/2010
73950,15,23/05/2007
74020,20,14/11/2007
75000,50,13/12/2007
76640,40,04/07/2007
77080,30,14/10/2009
79140,30,10/02/2013
81000,30,04/02/2011
81730,15,05/09/2007
66790,35,23/03/2007
70910,25,02/05/2007
133080,400,23/12/2012
138860,50,09/07/2014
139960,30,08/12/2010
141450,40,09/06/2010
128710,20,23/10/2009
129420,30,11/10/2012
112530,60,09/12/2009
112890,60,27/10/2010
113400,40,31/12/2011
115730,30,31/12/2008
104500,20,04/09/2008
107680,100,18/10/2008
108180,20,14/05/2010
198180,60,07/08/2014
200800,30,22/11/2013
202620,30,28/08/2013
202750,30,30/08/2013
205680,10,19/10/2013
175060,20,23/06/2012
176840,30,05/06/2013
180440,10,14/12/2013
183570,15,16/11/2012
191680,30,31/12/2013
156880,30,23/11/2011
159930,15,28/09/2011
161700,45,05/11/2013
164620,20,15/06/2013
165930,60,28/09/2012
167770,20,17/12/2011
168140,60,24/04/2013
172330,60,03/05/2013
145260,80,13/09/2012
145430,50,13/08/2010
146290,30,23/12/2011
147020,30,17/09/2010
147030,10,17/09/2010
150070,30,04/12/2010
152180,200,21/11/2012
156090,50,12/10/2011
204750,200,04/08/2015
246510,50,22/09/2015
175360,20,26/09/2015
204230,50,20/03/2015
82350,50,04/04/2015
17000,20,24/04/2015
142240,60,17/06/2015
121320,30,19/06/2015
141660,30,24/06/2015
61250,40,22/12/2014
178330,150,23/12/2014
191970,30,27/12/2014
112940,75,27/12/2014
52820,150,27/12/2014
98880,150,30/12/2014
96840,150,31/12/2014
23270,30,29/10/2014
211390,75,05/12/2014
94070,30,31/12/2015
234560,60,31/12/2015
211020,150,04/11/2015
259420,25,18/11/2015
259950,100,25/11/2015
188600,500,19/12/2015
108630,45,19/12/2015
262600,30,31/12/2015
13810,152.45,20/07/2005
16560,15,08/11/2006
16660,5,22/04/2005
16980,15,23/04/2005
17920,15,07/10/2005
18430,30,11/04/2008
18720,15,05/05/2005
9550,30,30/09/2009
9630,160,11/10/2012
9720,30,23/09/2009
9960,40,12/12/2009
10030,320,03/11/2011
10600,30,11/12/2008
11610,30,14/08/2013
12670,200,21/11/2006
1940,60,11/02/2011
5280,75,27/07/2005
6280,55,04/07/2014
8170,100,12/10/2011
57200,30,31/12/2007
61450,8,29/06/2011
61580,20,31/12/2006
61930,30,16/02/2007
62610,30,23/10/2009
63330,20,27/01/2007
64000,30,09/12/2009
48250,20,23/12/2012
51270,30,21/11/2006
53640,15,17/09/2010
54830,30,09/12/2006
55320,30,19/12/2007
56520,50,12/12/2009
20410,100,05/08/2005
25680,100,16/10/2008
36150,100,31/12/2008
37660,30,19/11/2009
39930,30,28/12/2010
41750,30,21/11/2007
41800,200,23/11/2005
47080,15,15/12/2010
47230,50,04/12/2008
47670,150,31/12/2005
48040,30,31/03/2010
94730,40,09/04/2010
96470,75,02/10/2008
97200,30,26/04/2008
99170,20,19/05/2010
102290,50,05/10/2011
84410,30,17/10/2007
86210,30,09/11/2007
86240,30,29/05/2009
87720,100,23/11/2007
90920,77,08/12/2010
75790,10,14/06/2007
80410,30,21/08/2007
80950,30,16/03/2011
81780,20,30/11/2013
81940,300,14/09/2011
66650,30,28/09/2012
134560,30,31/12/2010
138400,50,15/04/2011
140570,15,13/10/2010
142180,100,18/06/2010
143380,30,10/05/2014
122320,50,17/11/2010
123490,50,23/07/2010
123540,50,15/07/2012
124090,40,10/07/2009
127440,10,09/12/2009
129990,10,01/03/2012
131000,15,19/11/2009
132080,20,04/12/2009
132230,20,03/11/2010
132780,50,25/07/2012
112000,4000,09/05/2013
113940,75,30/04/2014
115750,100,31/12/2008
115820,30,07/01/2009
117720,40,25/02/2009
103890,20,13/08/2008
105320,20,25/09/2008
111820,20,04/12/2008
204010,45,16/10/2013
205310,20,18/10/2013
216670,30,26/02/2014
217910,10,28/03/2014
176800,30,07/12/2013
177330,30,11/07/2012
180710,30,31/12/2013
183680,60,18/11/2012
187730,100,09/12/2012
157300,20,06/07/2011
159760,20,12/12/2012
163980,15,31/12/2013
165470,55,12/12/2012
166840,100,02/12/2011
144690,20,24/03/2012
147160,100,25/01/2013
151450,30,31/12/2013
151510,60,23/12/2011
186280,30,19/09/2015
130030,50,14/03/2015
66220,30,28/03/2015
247670,30,24/06/2015
189260,30,30/12/2014
6620,50,15/07/2015
108950,40,19/09/2014
132680,20,25/09/2014
118130,20,26/09/2014
229220,150,07/11/2014
9720,50,28/11/2014
43060,20,30/10/2015
255650,40,03/11/2015
256580,100,04/11/2015
18810,120,25/11/2015
91580,90,28/11/2015
195290,40,17/12/2015
19090,30,09/06/2005
20200,500,29/09/2006
20240,10,16/07/2011
8740,60,27/12/2013
10250,30,30/05/2009
10710,15,25/10/2005
10930,100,10/12/2010
11080,60,24/10/2007
11100,40,16/11/2011
11660,50,08/11/2006
11660,40,27/07/2007
11740,40,23/03/2013
12240,120,19/12/2007
13510,50,17/12/2005
4340,50,08/06/2011
4480,400,31/12/2010
60850,200,31/12/2010
61650,40,31/12/2006
62380,15,24/01/2007
65000,25,10/07/2008
51100,30,17/07/2008
51480,60,13/06/2007
52520,40,29/11/2006
52560,30,01/12/2010
20550,60,20/12/2012
22240,25,28/12/2005
28000,25,23/11/2005
47250,20,25/09/2009
48410,30,31/12/2006
90940,100,31/12/2008
91740,15,27/12/2008
91820,30,31/12/2010
91990,100,31/12/2007
94150,30,22/03/2008
76770,30,15/10/2013
81140,30,11/04/2008
81680,15,24/01/2008
82510,15,01/04/2009
83340,80,21/11/2013
66400,10,24/05/2012
66530,30,19/12/2007
67440,50,02/04/2010
68420,20,31/12/2011
70060,100,31/12/2012
70700,40,27/04/2007
71000,60,31/12/2008
72900,5,16/11/2012
73420,30,22/05/2007
122360,40,30/11/2011
123140,40,01/12/2010
123570,60,12/12/2013
124180,50,08/06/2011
130770,40,18/11/2009
131110,40,20/11/2009
113650,15,20/12/2008
121160,30,15/10/2013
121270,50,29/09/2010
106890,40,12/03/2010
108350,40,25/10/2008
109200,50,31/12/2010
110180,35,14/03/2014
94680,60,03/04/2008
95250,10,23/04/2010
95950,30,26/10/2011
96980,15,13/03/2009
97490,10,24/04/2009
98880,60,29/05/2008
102270,10,23/07/2008
159630,15,16/09/2011
161070,30,26/10/2011
164120,30,16/11/2011
170550,75,11/05/2013
173240,20,19/05/2012
150610,15,07/12/2012
151450,30,31/12/2012
152510,65,31/12/2011
134060,10,20/12/2013
140840,30,19/05/2010
227600,30,30/10/2014
175840,10,12/11/2014
168160,50,22/11/2014
88610,90,28/11/2014
174020,15,10/12/2014
199960,10,04/08/2014
205040,100,05/04/2014
210800,15,13/11/2013
211050,30,15/11/2013
213470,50,31/12/2013
222660,60,04/06/2014
174630,20,21/06/2012
175210,60,31/12/2013
176750,60,05/07/2012
177560,15,13/07/2012
179090,50,04/06/2014
179520,50,23/08/2012
187860,30,12/12/2012
188810,30,20/12/2012
189310,30,30/11/2013
190320,30,27/12/2012
194860,200,16/03/2013
195500,30,03/04/2013
258010,30,06/11/2015
160280,30,24/11/2015
183760,50,08/12/2015
215000,60,29/12/2015
184690,40,04/08/2015
217820,30,22/10/2015
254520,45,30/10/2015
57620,20,17/03/2015
103230,20,04/04/2015
226970,100,11/04/2015
181110,30,23/12/2014
140740,300,24/12/2014
60730,20,31/12/2014
9360,20,22/06/2011
2270,15,30/10/2008
5850,60,07/11/2007
6320,10,12/06/2008
7840,30,14/10/2005
57820,40,12/12/2009
58770,160,05/07/2012
60650,30,29/12/2010
62090,30,11/10/2013
62350,50,15/03/2012
63200,10,07/06/2013
64420,50,15/09/2010
52060,20,24/11/2006
53800,30,05/10/2011
55320,30,18/12/2008
55730,25,27/04/2011
22310,30,25/01/2011
34750,100,12/12/2009
46600,15,14/10/2005
48110,100,31/12/2006
48260,20,11/04/2008
48620,60,12/07/2012
13780,50,11/07/2009
14030,130,31/12/2013
86950,30,16/11/2007
87800,15,23/11/2007
89410,30,31/12/2012
91010,30,31/12/2011
91610,40,31/12/2007
91610,20,19/12/2009
91830,40,31/12/2007
92150,30,23/07/2010
74650,30,20/04/2011
75590,30,13/10/2010
81350,40,03/05/2012
81480,50,05/09/2007
83390,25,28/09/2007
65850,20,17/03/2007
66110,30,20/03/2007
66200,50,05/10/2011
69520,60,18/11/2012
69880,35,20/04/2007
72080,80,29/09/2010
114400,30,24/05/2012
114490,50,31/12/2010
114670,25,31/12/2008
116380,50,16/12/2009
116640,10,24/01/2009
117090,50,14/04/2012
117550,20,19/02/2009
119710,20,24/04/2009
105730,55,15/03/2012
107210,40,19/08/2011
109370,20,31/12/2009
112640,30,18/04/2013
95050,10,11/04/2008
96620,300,11/12/2009
97000,30,24/05/2012
98580,30,23/02/2013
100570,125,01/03/2012
100820,20,05/07/2008
103550,30,07/08/2008
152060,40,23/07/2011
136770,65,11/07/2014
139330,20,21/04/2010
144710,10,28/07/2010
145330,50,11/08/2010
145350,10,20/12/2011
124130,90,25/09/2013
128010,15,14/10/2009
204370,30,16/10/2013
210990,30,23/05/2014
214680,150,31/12/2013
219900,100,16/04/2014
220600,60,23/04/2014
221540,50,13/05/2014
222090,20,24/05/2014
222110,10,24/05/2014
175300,10,28/06/2012
183010,20,27/10/2012
183250,60,02/11/2012
184800,40,12/12/2012
192180,50,31/12/2012
192370,30,31/12/2012
195310,20,04/10/2013
196090,20,18/04/2013
162520,50,09/11/2011
174730,70,27/11/2013
161700,35,03/10/2015
252390,500,20/10/2015
253210,5,27/10/2015
142930,60,31/12/2014
234640,30,31/12/2014
189890,60,31/12/2014
172920,30,08/10/2014
49890,60,15/09/2015
229900,10,08/11/2014
255260,40,31/10/2015
140830,48.1,04/11/2015
131980,50,17/12/2015
9290,60,31/12/2008
9660,60,11/02/2009
10500,30,23/03/2011
10920,30,12/04/2007
11640,30,22/10/2010
12640,30,11/04/2008
3670,30,14/11/2007
6030,30,08/02/2013
6810,30,14/11/2007
49000,45,09/05/2013
51100,20,22/05/2010
51730,15,04/10/2008
55270,20,13/12/2006
56070,20,14/10/2011
57330,10,21/12/2007
23530,30,11/12/2009
26800,60,11/07/2014
27370,40,20/11/2009
30610,100,31/12/2010
34790,35,10/02/2012
35550,20,13/12/2006
35550,30,09/06/2012
43980,35,12/05/2012
45240,25,23/11/2005
47760,40,31/12/2011
16140,50,21/04/2005
18380,100,31/12/2006
19010,50,07/05/2008
75220,100,07/06/2007
78100,20,11/04/2013
79010,20,25/07/2007
79360,30,31/03/2010
80410,35,17/02/2010
83040,20,11/02/2011
66410,30,27/12/2007
66450,40,29/03/2012
67090,40,02/12/2011
67980,20,31/12/2013
68360,30,10/04/2007
68480,40,02/11/2012
68740,10,25/03/2009
69160,15,18/04/2007
70260,30,21/04/2007
72100,35,21/05/2013
74390,80,23/09/2010
57530,20,29/12/2006
58250,15,31/12/2006
58830,75,29/12/2009
59220,30,30/06/2010
61100,50,27/12/2008
61880,60,18/12/2008
62360,100,24/01/2007
62370,100,12/12/2009
62550,30,23/04/2010
62620,15,22/11/2008
64290,50,31/12/2010
105640,70,29/03/2013
108040,15,23/10/2008
108330,35,11/10/2012
108550,30,25/10/2008
108770,100,30/09/2009
108950,30,17/07/2013
109550,50,15/07/2010
110150,15,20/11/2009
111200,50,26/09/2012
112720,10,18/12/2008
113290,70,17/12/2011
96680,10,24/04/2008
96990,30,25/04/2008
97280,40,03/05/2013
101280,30,07/05/2010
101800,20,17/07/2008
104160,40,27/11/2009
91150,30,28/12/2007
91830,360,31/12/2011
92910,115,31/12/2013
141050,40,26/05/2010
144230,15,21/07/2010
144340,20,21/07/2010
146620,20,10/09/2010
123900,20,30/09/2009
128080,200,26/02/2014
129120,10,28/12/2010
129310,140,28/10/2009
132300,50,30/11/2011
134160,30,12/12/2013
134520,75,31/12/2009
115130,120,31/12/2008
118610,20,08/04/2009
120080,30,26/11/2010
121460,30,24/10/2009
122860,30,14/05/2010
184150,30,21/11/2012
185800,30,19/11/2013
190990,100,31/12/2013
160670,20,13/10/2011
164290,30,24/04/2013
166310,30,02/11/2012
166720,30,01/12/2011
168630,30,23/12/2012
171040,35,28/02/2012
147080,40,30/09/2011
147130,100,13/11/2010
232550,20,16/12/2014
95780,50,23/12/2014
233090,20,24/12/2014
185500,100,31/12/2014
235670,30,20/02/2015
56520,50,09/12/2014
199100,15,22/05/2013
203480,20,23/05/2014
216190,60,18/06/2014
218350,60,03/04/2014
222670,50,04/06/2014
221300,40,31/10/2015
260420,45,02/12/2015
185410,80,09/12/2015
62520,100,29/12/2015
160050,30,30/12/2015
224600,80,30/12/2015
101280,50,21/08/2015
250270,30,11/09/2015
188050,35,14/10/2015
254390,20,30/10/2015
195850,100,04/04/2015
263170,60,31/12/2015
51380,40,31/12/2015
8730,20,20/02/2009
8990,20,27/05/2006
9560,30,09/06/2009
9640,65,03/05/2013
9830,30,30/09/2009
11130,30,28/02/2013
11800,35,08/09/2012
12130,30,31/12/2008
4180,20,11/02/2014
4340,55,01/06/2013
5260,40,20/06/2006
6620,25,08/07/2005
8730,20,19/12/2007
48910,30,31/12/2008
51190,15,18/11/2006
51790,45,15/12/2010
52040,20,04/05/2012
56530,50,21/12/2006
33140,75,19/10/2006
39590,80,28/06/2012
47100,20,21/10/2009
47840,40,27/10/2010
14310,400,23/12/2009
15950,50,21/04/2005
16900,20,01/07/2011
76170,150,19/05/2010
78510,30,20/07/2007
79360,30,04/09/2008
80560,20,21/08/2007
80800,20,22/08/2007
81110,30,28/08/2007
81260,30,09/10/2008
81640,20,19/10/2011
81920,30,17/12/2010
65050,20,17/02/2007
65840,30,10/04/2008
68130,40,10/03/2012
68280,30,10/04/2007
69550,30,20/04/2007
69700,30,16/04/2010
70470,30,25/04/2007
72160,30,05/10/2007
56940,45,27/12/2012
57690,15,22/04/2009
57830,50,29/12/2006
58420,10,19/04/2007
58600,30,13/06/2009
59150,30,15/05/2008
60230,30,31/12/2006
61960,10,19/12/2007
62310,30,19/06/2009
62580,50,20/12/2007
103720,10,09/09/2011
104930,40,13/12/2012
105280,50,27/12/2012
105580,60,02/11/2012
105740,50,23/09/2009
107400,30,31/12/2012
109680,15,08/11/2008
110160,10,13/11/2008
112360,50,07/06/2013
95310,30,04/12/2010
97110,200,19/10/2011
97900,100,07/02/2014
84020,2500,10/10/2007
84410,60,27/08/2010
88620,18,28/11/2007
88960,60,14/06/2008
92840,5,23/01/2008
93630,165,31/12/2012
134420,50,04/11/2010
136240,20,10/02/2010
140220,50,07/05/2010
143900,100,25/04/2014
123260,25,26/06/2009
124190,7.5,16/12/2009
124880,30,24/07/2009
125380,25,07/08/2009
129800,180,14/06/2014
112700,10,18/12/2008
113860,10,19/11/2009
115080,30,31/12/2008
115090,80,31/12/2010
115330,15,31/12/2013
115990,15,10/01/2009
118430,40,03/04/2009
174380,20,11/02/2014
177720,30,15/07/2012
183500,30,16/11/2012
183760,30,26/07/2013
191820,30,31/12/2012
157730,30,19/07/2013
158580,30,05/08/2011
159120,70,08/11/2012
161820,30,09/11/2011
165580,30,31/12/2012
145460,25,13/08/2010
147810,50,11/07/2014
148250,57.9,13/10/2010
151290,20,12/12/2013
151300,50,23/12/2011
151510,60,26/12/2010
153110,30,08/10/2013
154240,100,09/03/2011
123680,50,16/12/2014
123330,40,23/12/2014
226890,10,17/10/2014
147120,20,21/10/2014
228230,30,05/11/2014
95190,70,24/10/2014
229070,30,28/10/2014
176640,30,07/11/2014
161650,25,28/11/2014
195770,35,11/04/2013
197500,100,17/07/2014
198760,40,21/05/2013
208480,10,25/10/2013
214340,250,31/12/2013
218150,30,28/03/2014
224290,25,09/07/2014
128070,20,31/10/2015
258660,60,10/11/2015
177730,100,01/12/2015
247770,30,10/12/2015
211890,10,23/12/2015
252220,15,17/10/2015
228160,40,12/03/2015
105500,20,03/07/2015
57930,30,31/12/2015
250390,40,31/12/2015
85490,20,12/12/2009
85880,30,18/12/2008
87070,100,21/11/2007
88940,30,24/11/2010
89050,60,25/10/2008
90650,10,11/09/2008
92150,60,31/12/2011
98060,15,22/10/2010
100560,150,28/12/2011
103460,10,07/08/2008
104360,50,30/08/2008
109790,40,08/11/2008
110000,10,13/11/2008
110210,250,29/10/2010
111450,150,17/12/2010
61710,40,15/07/2012
63720,70,14/05/2010
63840,15,03/03/2012
64410,40,08/02/2007
64730,150,04/09/2009
64910,30,22/05/2010
65940,50,27/05/2009
67070,30,23/03/2007
67090,70,30/10/2009
70160,45,23/05/2008
74870,50,02/07/2010
75360,10,31/03/2010
76680,10,16/01/2008
76890,15,04/07/2007
78620,10,20/07/2007
80280,15,19/04/2008
80600,30,21/08/2007
80670,30,21/08/2007
81100,20,28/08/2007
81640,25,24/07/2013
85110,50,17/12/2011
32740,20,12/11/2009
35270,30,31/10/2006
48040,30,21/06/2008
49190,30,31/12/2009
49390,30,30/10/2009
51200,50,18/11/2006
52070,10,10/04/2009
53060,60,26/09/2009
53230,30,28/11/2007
56110,10,06/06/2007
56720,80,27/04/2011
57030,20,23/12/2006
58130,25,31/12/2006
58820,40,31/12/2013
60020,50,15/04/2011
410,30,20/12/2008
3130,30,15/11/2007
4950,50,22/04/2011
9410,80,30/09/2009
9720,50,21/09/2010
10640,15.2,08/11/2008
12940,90,31/12/2006
13530,30,02/11/2012
14060,20,23/12/2011
15320,15,19/04/2005
17740,15,23/11/2005
18250,100,23/03/2011
186030,60,01/12/2012
187350,60,13/07/2013
191910,15,31/12/2013
205180,20,18/10/2013
212720,60,14/12/2013
215310,30,31/12/2013
222410,15,28/05/2014
229260,30,07/11/2014
167530,50,09/12/2014
142770,30,30/06/2010
144640,30,09/03/2012
146260,25,03/09/2010
147820,30,20/01/2011
147820,50,18/09/2013
148040,30,07/12/2011
148480,30,22/10/2010
149470,20,02/11/2012
149680,30,26/11/2010
153120,30,28/01/2011
158380,60,27/12/2012
159480,65,21/10/2012
160470,40,13/05/2012
181410,100,21/09/2012
181880,2000,03/10/2012
166260,50,27/09/2013
115340,150,31/12/2009
116310,20,12/04/2012
121070,50,09/11/2011
123360,100,26/06/2009
124220,40,01/09/2010
132330,100,07/12/2012
134450,30,23/12/2011
135970,30,12/01/2011
136020,100,24/05/2012
137210,40,05/03/2010
137330,30,10/03/2010
139380,60,21/04/2010
139470,10,09/04/2014
33690,50,24/05/2014
17700,30,09/05/2008
75440,35,29/03/2012
60090,75,31/12/2011
62540,15,24/01/2007
51610,20,18/10/2013
114620,15,12/12/2009
120140,10,02/05/2009
110010,15,13/11/2008
166630,30,31/12/2013
168840,50,24/05/2014
124990,50,28/10/2009
151910,150,30/12/2014
227090,5,24/10/2014
175280,125,22/10/2015
183750,60,22/10/2015
85990,40,31/10/2015
255590,50,02/12/2015
123740,40,18/12/2015
96830,30,23/12/2015
232400,100,31/12/2015
61220,40,31/12/2014
206800,50,23/01/2015
